subject,component,sov,cond,amplitude,is_peak
17,N350,wm,Bl0T4,-1.71841621331032,1
17,N100,wn,Bl0T1,-1.24827962363205,1
17,P2,wn,Bl0T1,-0.582299518816262,1
17,N350,wn,Bl0T1,-3.03364096057734,1
17,N100,wn,Bl0T2,-1.06386382716765,1
17,P2,wn,Bl0T2,-0.57606064070687,1
17,N350,wn,Bl0T2,-0.705862514875935,1
17,N100,wn,Bl0T3,-0.849278410863584,1
17,P2,wn,Bl0T3,-0.146046342939861,1
17,N350,wn,Bl0T3,-0.508538234481919,1
17,N100,wn,Bl0T4,-1.36227432156591,1
17,P2,wn,Bl0T4,-0.30544789737213,1
17,N350,wn,Bl0T4,-0.18485195796001,1
19,N100,wm,Bl0T1,-2.00342477942834,1
19,P2,wm,Bl0T1,1.08806968723786,1
19,N350,wm,Bl0T1,-2.13026277662074,1
19,N100,wm,Bl0T2,-2.1122432962793,1
19,P2,wm,Bl0T2,0.121748205564519,1
19,N350,wm,Bl0T2,-1.3260008044653,1
19,N100,wm,Bl0T3,-2.08593295685089,1
19,P2,wm,Bl0T3,-0.132069232756341,1
19,N350,wm,Bl0T3,-1.3209956007475,1
19,N100,wm,Bl0T4,-1.64157692323249,1
19,P2,wm,Bl0T4,0.927027733406673,1
19,N350,wm,Bl0T4,-1.44636048672115,1
19,N100,wn,Bl0T1,-3.61337440106155,1
19,P2,wn,Bl0T1,1.8365591158379,1
19,N350,wn,Bl0T1,-4.21540134270348,1
19,N100,wn,Bl0T2,-2.34181705745411,1
19,P2,wn,Bl0T2,0.00957221531322243,1
19,N350,wn,Bl0T2,-2.34792931341244,1
19,N100,wn,Bl0T3,-2.11122779406721,1
19,P2,wn,Bl0T3,0.731796369462016,1
19,N350,wn,Bl0T3,-1.50764953740217,1
19,N100,wn,Bl0T4,-3.54620021091326,1
19,P2,wn,Bl0T4,-0.199936525875064,1
19,N350,wn,Bl0T4,-1.61555624407106,1
20,N100,wm,Bl0T1,-3.78035275753518,1
20,P2,wm,Bl0T1,-0.398871970582301,1
20,N350,wm,Bl0T1,-1.8567427116172,1
20,N100,wm,Bl0T2,-2.31511629278267,1
20,P2,wm,Bl0T2,-0.445093718818802,1
20,N350,wm,Bl0T2,-1.78888647354721,1
20,N100,wm,Bl0T3,-1.57384390199435,1
20,P2,wm,Bl0T3,-0.475150453714462,1
20,N350,wm,Bl0T3,-0.232249112700539,1
20,N100,wm,Bl0T4,-2.83780006690513,1
20,P2,wm,Bl0T4,-0.641081419866969,1
20,N350,wm,Bl0T4,-1.66843409340461,1
20,N100,wn,Bl0T1,-2.55311230066333,1
20,P2,wn,Bl0T1,0.510310700996954,1
20,N350,wn,Bl0T1,-2.92474536875726,1
20,N100,wn,Bl0T2,-2.5067770762874,1
20,P2,wn,Bl0T2,-0.25441761360342,1
20,N350,wn,Bl0T2,-0.370329263466498,1
20,N100,wn,Bl0T3,-2.67540994958396,1
20,P2,wn,Bl0T3,-0.969208323402864,1
20,N350,wn,Bl0T3,-1.75843221060232,1
20,N100,wn,Bl0T4,-2.55274855905076,1
20,P2,wn,Bl0T4,-0.357653530558127,1
20,N350,wn,Bl0T4,-1.6731089165037,1
21,N100,wm,Bl0T1,-1.03367866720162,1
21,P2,wm,Bl0T1,1.25472351793377,1
21,N350,wm,Bl0T1,-0.537433014085428,1
21,N100,wm,Bl0T2,-0.709073406461168,1
21,P2,wm,Bl0T2,0.544828700795243,1
21,N350,wm,Bl0T2,-0.135943062902859,1
21,N100,wm,Bl0T3,-0.591286705396542,1
21,P2,wm,Bl0T3,0.358159169916476,1
21,N350,wm,Bl0T3,-0.599102384805512,1
21,N100,wm,Bl0T4,-0.583800010592233,1
21,P2,wm,Bl0T4,0.681161121452848,1
