subject,component,sov,cond,amplitude,is_peak
08,N100,wmend,Bl0T1,-0.854861252687194,1
08,P2,wmend,Bl0T1,4.17844120709395,1
08,N350,wmend,Bl0T1,-0.692006529698318,1
08,N100,wmend,Bl0T2,-1.72817372913388,1
08,P2,wmend,Bl0T2,-0.399958436326547,1
08,N350,wmend,Bl0T2,-3.42521225495095,1
08,N100,wmend,Bl0T3,-2.4553402166422,1
08,P2,wmend,Bl0T3,0.449879293639044,1
08,N350,wmend,Bl0T3,-1.24087426788809,1
08,N100,wmend,Bl0T4,-1.96675756634636,1
08,P2,wmend,Bl0T4,0.153516924330457,1
08,N350,wmend,Bl0T4,-1.82546588814055,1
09,N100,wnbeg,Bl0T1,-5.189332643918,1
09,P2,wnbeg,Bl0T1,3.62984543749413,1
09,N350,wnbeg,Bl0T1,-4.38358819191452,1
09,N100,wnbeg,Bl0T2,-1.79698840816354,1
09,P2,wnbeg,Bl0T2,0.0123634094773077,1
09,N350,wnbeg,Bl0T2,-3.04932889484389,1
09,N100,wnbeg,Bl0T3,-1.58684390451499,1
09,P2,wnbeg,Bl0T3,0.359430071174405,0
09,N350,wnbeg,Bl0T3,-1.48972566694368,1
09,N100,wnbeg,Bl0T4,-2.22082853639542,1
09,P2,wnbeg,Bl0T4,-2.28217816295665,1
09,N350,wnbeg,Bl0T4,-3.44599488872255,1
09,N100,wnmid1,Bl0T1,-3.10194011933424,1
09,P2,wnmid1,Bl0T1,0.696225364048918,1
09,N350,wnmid1,Bl0T1,-4.81622365713119,1
09,N100,wnmid1,Bl0T2,-2.1775563209233,1
09,P2,wnmid1,Bl0T2,-0.969538981314558,1
09,N350,wnmid1,Bl0T2,-1.07026690173556,1
09,N100,wnmid1,Bl0T3,-2.92302534572188,1
09,P2,wnmid1,Bl0T3,-0.791083886973899,1
09,N350,wnmid1,Bl0T3,-1.96039832593365,1
09,N100,wnmid1,Bl0T4,-4.04429391524331,1
09,P2,wnmid1,Bl0T4,-0.14337811304087,0
09,N350,wnmid1,Bl0T4,-3.94155713055621,1
09,N100,wnmid2,Bl0T1,-6.80075479312377,1
09,P2,wnmid2,Bl0T1,-0.831435181166638,1
09,N350,wnmid2,Bl0T1,-4.21380327509886,1
09,N100,wnmid2,Bl0T2,-3.63751911344007,0
09,P2,wnmid2,Bl0T2,-0.32749035126445,1
09,N350,wnmid2,Bl0T2,-2.28274750289592,1
09,N100,wnmid2,Bl0T3,-4.90582732050256,1
09,P2,wnmid2,Bl0T3,0.774419977177273,0
09,N350,wnmid2,Bl0T3,-2.56832957721569,1
09,N100,wnmid2,Bl0T4,-3.7625596574296,1
09,P2,wnmid2,Bl0T4,0.157565215551718,0
09,N350,wnmid2,Bl0T4,-3.23452328203923,1
09,N100,wnmid3,Bl0T1,-5.74255695725706,1
09,P2,wnmid3,Bl0T1,-1.49190115755297,1
09,N350,wnmid3,Bl0T1,-6.00460332041098,1
09,N100,wnmid3,Bl0T2,-5.01530676429922,1
09,P2,wnmid3,Bl0T2,-4.40661010460251,1
09,N350,wnmid3,Bl0T2,-3.98912986273962,1
09,N100,wnmid3,Bl0T3,-3.05100498008867,1
09,P2,wnmid3,Bl0T3,0.557529760702232,0
09,N350,wnmid3,Bl0T3,-2.08191041758414,1
09,N100,wnmid3,Bl0T4,-3.22719222347845,1
09,P2,wnmid3,Bl0T4,-0.898662155934356,1
09,N350,wnmid3,Bl0T4,-2.83906224067746,1
09,N100,wnend,Bl0T1,-5.01092520274899,1
09,P2,wnend,Bl0T1,0.103618873655796,1
09,N350,wnend,Bl0T1,-6.03687918938866,1
09,N100,wnend,Bl0T2,-5.13506418511441,1
09,P2,wnend,Bl0T2,-0.815986311164769,1
09,N350,wnend,Bl0T2,-2.51775672110644,1
09,N100,wnend,Bl0T3,-0.485172721201723,1
09,P2,wnend,Bl0T3,-0.535933946445584,1
09,N350,wnend,Bl0T3,-0.671383999609812,1
09,N100,wnend,Bl0T4,-2.60910381249745,1
09,P2,wnend,Bl0T4,0.610486983728002,1
09,N350,wnend,Bl0T4,-2.09999661100182,1
09,N100,wmbeg,Bl0T1,-5.50214062977669,1
09,P2,wmbeg,Bl0T1,0.792036066083021,1
09,N350,wmbeg,Bl0T1,-4.40123000096443,1
09,N100,wmbeg,Bl0T2,-1.87904508605946,1
