subject,component,sov,cond,amplitude,is_peak
28,N100,pREM,Bl0T3,-0.704342844721566,1
28,P2,pREM,Bl0T3,0.513846738768242,1
28,N350,pREM,Bl0T3,-1.01317716250696,1
28,N100,pREM,Bl0T4,-0.550816979697522,1
28,P2,pREM,Bl0T4,0.947670358395679,1
28,N350,pREM,Bl0T4,-0.146609912706795,1
29,N100,tREM,Bl0T1,-0.535865027028503,1
29,P2,tREM,Bl0T1,0.922761708566863,1
29,N350,tREM,Bl0T1,-3.731024929197,1
29,N100,tREM,Bl0T2,-0.32926410980388,1
29,P2,tREM,Bl0T2,2.66440509377743,1
29,N350,tREM,Bl0T2,-2.64528428481622,1
29,N100,tREM,Bl0T3,-0.271939345052288,1
29,P2,tREM,Bl0T3,1.5419772081066,1
29,N350,tREM,Bl0T3,-2.47553745085994,1
29,N100,tREM,Bl0T4,-0.69618706009378,1
29,P2,tREM,Bl0T4,1.34955526860703,0
29,N350,tREM,Bl0T4,-1.87705531957292,1
29,N100,pREM,Bl0T1,-1.66210593191242,1
29,P2,pREM,Bl0T1,1.38575547835762,1
29,N350,pREM,Bl0T1,-4.23951626413703,1
29,N100,pREM,Bl0T2,0.506323916794819,1
29,P2,pREM,Bl0T2,1.1692510624988,1
29,N350,pREM,Bl0T2,-2.05397107882469,1
29,N100,pREM,Bl0T3,-1.1110222548693,1
29,P2,pREM,Bl0T3,1.38208394535322,1
29,N350,pREM,Bl0T3,-3.11625387322005,1
29,N100,pREM,Bl0T4,-0.325572803018286,1
29,P2,pREM,Bl0T4,0.571343448664993,1
29,N350,pREM,Bl0T4,-1.86779574917082,1
30,N100,tREM,Bl0T1,-0.531700640791253,1
30,P2,tREM,Bl0T1,2.89893096227492,1
30,N350,tREM,Bl0T1,-4.89088228255971,1
30,N100,tREM,Bl0T2,-1.36037637354887,1
30,P2,tREM,Bl0T2,2.72714550505676,1
30,N350,tREM,Bl0T2,-3.59244908783686,1
30,N100,tREM,Bl0T3,-0.20434895596031,1
30,P2,tREM,Bl0T3,4.08085820161678,1
30,N350,tREM,Bl0T3,-2.35839590788522,1
30,N100,tREM,Bl0T4,-1.69956725724041,1
30,P2,tREM,Bl0T4,0.764909416073933,1
30,N350,tREM,Bl0T4,-2.62019988272143,1
30,N100,pREM,Bl0T1,-1.00050636406621,1
30,P2,pREM,Bl0T1,1.42020112065152,1
30,N350,pREM,Bl0T1,-1.60664905752514,1
30,N100,pREM,Bl0T2,-0.474235824020445,1
30,P2,pREM,Bl0T2,3.80813039178434,1
30,N350,pREM,Bl0T2,-1.57107740489098,1
30,N100,pREM,Bl0T3,-3.51675097978476,1
30,P2,pREM,Bl0T3,0.234939585250774,1
30,N350,pREM,Bl0T3,-3.07222261288852,1
30,N100,pREM,Bl0T4,-2.20996885048226,1
30,P2,pREM,Bl0T4,1.55019496124005,1
30,N350,pREM,Bl0T4,-4.03709514993243,1
31,N100,tREM,Bl0T1,0.212104464733663,1
31,P2,tREM,Bl0T1,4.31156618605471,1
31,N350,tREM,Bl0T1,-0.286488916026428,1
31,N100,tREM,Bl0T2,-0.994233634027088,1
31,P2,tREM,Bl0T2,-0.160765969144626,1
31,N350,tREM,Bl0T2,-1.69429892578595,1
31,N100,tREM,Bl0T3,-0.280084524415433,1
31,P2,tREM,Bl0T3,1.40396694580891,1
31,N350,tREM,Bl0T3,-0.547260194122791,1
31,N100,tREM,Bl0T4,0.318671677018637,1
31,P2,tREM,Bl0T4,1.38677037221285,1
31,N350,tREM,Bl0T4,-0.334852625016609,1
31,N100,pREM,Bl0T1,-1.14201723643475,1
31,P2,pREM,Bl0T1,1.10106462877658,1
31,N350,pREM,Bl0T1,-5.00210741919776,1
31,N100,pREM,Bl0T2,-0.318442724586006,1
31,P2,pREM,Bl0T2,2.40280229225163,1
31,N350,pREM,Bl0T2,-0.401633621721218,1
31,N100,pREM,Bl0T3,-0.736379647117395,1
31,P2,pREM,Bl0T3,1.33128144327551,1
31,N350,pREM,Bl0T3,-0.802915694289483,1
31,N100,pREM,Bl0T4,-1.57146756704897,1
31,P2,pREM,Bl0T4,0.770341889318661,1
31,N350,pREM,Bl0T4,-0.802944481093437,1
32,N100,tREM,Bl0T1,-1.74621543948387,1
32,P2,tREM,Bl0T1,1.90486408001852,1
32,N350,tREM,Bl0T1,-2.73680126940788,1
32,N100,tREM,Bl0T2,-1.97916518331094,1
32,P2,tREM,Bl0T2,0.5638666652143,1
32,N350,tREM,Bl0T2,-1.37712040005122,1
32,N100,tREM,Bl0T3,-1.5176565756223,1
32,P2,tREM,Bl0T3,-0.100676201810572,1
32,N350,tREM,Bl0T3,-1.86148466347118,1
32,N100,tREM,Bl0T4,-1.75171899204586,1
32,P2,tREM,Bl0T4,1.31212191122717,1
32,N350,tREM,Bl0T4,-1.28195606106005,1
32,N100,pREM,Bl0T1,-2.14175745537505,1
32,P2,pREM,Bl0T1,0.159807668203887,1
32,N350,pREM,Bl0T1,-1.3483467046748,1
32,N100,pREM,Bl0T2,-2.6967825130816,1
32,P2,pREM,Bl0T2,-0.766085965447386,1
32,N350,pREM,Bl0T2,-1.39583523071867,1
32,N100,pREM,Bl0T3,-2.54276556231787,1
32,P2,pREM,Bl0T3,-0.203535743120551,1
32,N350,pREM,Bl0T3,-1.51940879095566,1
32,N100,pREM,Bl0T4,-2.42090639181191,1
32,P2,pREM,Bl0T4,-0.708649060897352,1
32,N350,pREM,Bl0T4,-1.21566322667169,1
33,N100,tREM,Bl0T1,-0.447561342432264,1
33,P2,tREM,Bl0T1,3.42658837454577,1
33,N350,tREM,Bl0T1,-1.82188127770572,1
33,N100,tREM,Bl0T2,-0.344335925117424,1
33,P2,tREM,Bl0T2,1.82100845682916,1
33,N350,tREM,Bl0T2,-2.01609900588198,1
33,N100,tREM,Bl0T3,0.0574614018602536,1
33,P2,tREM,Bl0T3,1.82554933522296,1
33,N350,tREM,Bl0T3,-1.47156442543352,1
33,N100,tREM,Bl0T4,0.113110470848921,1
33,P2,tREM,Bl0T4,1.13832088032089,1
33,N350,tREM,Bl0T4,-1.78610483477957,1
33,N100,pREM,Bl0T1,0.366002343050562,1
33,P2,pREM,Bl0T1,1.34284850612435,1
33,N350,pREM,Bl0T1,-0.853602190193935,1
33,N100,pREM,Bl0T2,-0.645340050081722,1
33,P2,pREM,Bl0T2,0.0899157410917374,1
33,N350,pREM,Bl0T2,-1.49998929173363,1
33,N100,pREM,Bl0T3,0.129597866571455,1
33,P2,pREM,Bl0T3,0.409226867964921,1
33,N350,pREM,Bl0T3,-1.40574133890645,1
33,N100,pREM,Bl0T4,-0.169210097539154,1
33,P2,pREM,Bl0T4,-0.168289746637033,1
33,N350,pREM,Bl0T4,-0.915300743918527,1
34,N100,tREM,Bl0T1,0.260340848775606,1
34,P2,tREM,Bl0T1,4.5269442684183,1
34,N350,tREM,Bl0T1,-2.9225971885791,1
34,N100,tREM,Bl0T2,-1.32629609447221,1
34,P2,tREM,Bl0T2,2.89280654297272,1
34,N350,tREM,Bl0T2,-1.93014235357816,1
34,N100,tREM,Bl0T3,-0.911932542101697,1
34,P2,tREM,Bl0T3,1.88247297212277,1
34,N350,tREM,Bl0T3,-3.95621665127269,1
34,N100,tREM,Bl0T4,-0.710572208628497,1
34,P2,tREM,Bl0T4,3.11357354241807,1
34,N350,tREM,Bl0T4,-0.270902293251471,1
34,N100,pREM,Bl0T1,-0.380418812143488,1
34,P2,pREM,Bl0T1,2.6424592326109,1
34,N350,pREM,Bl0T1,-1.06068828100629,1
34,N100,pREM,Bl0T2,-0.67706615119894,1
34,P2,pREM,Bl0T2,1.96108225356509,1
34,N350,pREM,Bl0T2,-1.54382595539851,1
34,N100,pREM,Bl0T3,-1.04424726650662,1
34,P2,pREM,Bl0T3,1.99636397209639,1
34,N350,pREM,Bl0T3,-0.439477653459956,1
34,N100,pREM,Bl0T4,-1.35366153271924,1
34,P2,pREM,Bl0T4,1.30056954378692,1
34,N350,pREM,Bl0T4,-1.43064086881774,1
35,N100,tREM,Bl0T1,1.08827569871305,1
35,P2,tREM,Bl0T1,2.13377353726905,1
35,N350,tREM,Bl0T1,-1.96191328565533,1
35,N100,tREM,Bl0T2,-0.107102769744411,1
35,P2,tREM,Bl0T2,2.67754264061852,1
35,N350,tREM,Bl0T2,-1.36339267117389,1
35,N100,tREM,Bl0T3,-0.184202230437564,1
35,P2,tREM,Bl0T3,3.26538782551581,1
35,N350,tREM,Bl0T3,-1.06639759264962,1
35,N100,tREM,Bl0T4,0.403953571379185,1
35,P2,tREM,Bl0T4,2.50058511515334,1
35,N350,tREM,Bl0T4,-1.08706113492418,1
35,N100,pREM,Bl0T1,0.747506293261249,1
35,P2,pREM,Bl0T1,2.66258854692766,1
35,N350,pREM,Bl0T1,-1.83624836379519,1
35,N100,pREM,Bl0T2,-0.123695545343344,1
35,P2,pREM,Bl0T2,0.969075572304428,1
35,N350,pREM,Bl0T2,-0.832212370725756,1
35,N100,pREM,Bl0T3,-0.114584577062812,1
35,P2,pREM,Bl0T3,2.09359899565004,1
35,N350,pREM,Bl0T3,-0.860056364132951,1
35,N100,pREM,Bl0T4,-0.121015926924094,1
35,P2,pREM,Bl0T4,1.35527555007567,1
35,N350,pREM,Bl0T4,0.319266983456621,1
36,N100,tREM,Bl0T1,-5.38877411842346,1
36,P2,tREM,Bl0T1,-2.33863200426102,1
36,N350,tREM,Bl0T1,-7.52333975871404,1
36,N100,tREM,Bl0T2,-0.33355425576369,1
36,P2,tREM,Bl0T2,3.16804914593697,1
36,N350,tREM,Bl0T2,-4.45170902411143,1
36,N100,tREM,Bl0T3,0.246474535663923,1
36,P2,tREM,Bl0T3,5.0585067709287,1
36,N350,tREM,Bl0T3,-1.20334394693375,1
36,N100,tREM,Bl0T4,-3.46933065454165,1
36,P2,tREM,Bl0T4,1.97462242712577,1
36,N350,tREM,Bl0T4,-7.82725622465213,1
36,N100,pREM,Bl0T1,-1.24310085395208,1
36,P2,pREM,Bl0T1,-0.50933561602082,1
36,N350,pREM,Bl0T1,-3.83464222928652,1
36,N100,pREM,Bl0T2,-1.15486417084932,1
36,P2,pREM,Bl0T2,2.05309603109956,1
36,N350,pREM,Bl0T2,-2.07365536713973,1
36,N100,pREM,Bl0T3,-0.462867710624068,1
36,P2,pREM,Bl0T3,2.28160514758811,1
36,N350,pREM,Bl0T3,-0.934448923560835,1
36,N100,pREM,Bl0T4,-0.726085373312235,1
36,P2,pREM,Bl0T4,1.72938386007212,1
36,N350,pREM,Bl0T4,-1.33933688972145,1
37,N100,tREM,Bl0T1,-1.33313528439163,1
37,P2,tREM,Bl0T1,5.1184996601497,1
37,N350,tREM,Bl0T1,-3.08391941870616,1
37,N100,tREM,Bl0T2,-1.18529490833814,1
37,P2,tREM,Bl0T2,4.34083310591617,0
37,N350,tREM,Bl0T2,-2.31153075289799,1
37,N100,tREM,Bl0T3,-0.230857449793257,1
37,P2,tREM,Bl0T3,4.77927061671871,1
37,N350,tREM,Bl0T3,-1.2025900811248,1
37,N100,tREM,Bl0T4,-0.613415310774294,1
37,P2,tREM,Bl0T4,4.23454326479917,1
37,N350,tREM,Bl0T4,-1.79438733146304,1
37,N100,pREM,Bl0T1,-2.26463315635338,1
37,P2,pREM,Bl0T1,0.774126045196317,1
37,N350,pREM,Bl0T1,-2.39842108727898,1
37,N100,pREM,Bl0T2,-0.894561318895565,1
37,P2,pREM,Bl0T2,1.28756816994685,1
37,N350,pREM,Bl0T2,-1.0901658024467,1
37,N100,pREM,Bl0T3,-2.39957200446954,1
37,P2,pREM,Bl0T3,0.518598614610158,1
37,N350,pREM,Bl0T3,-1.03178043221052,1
37,N100,pREM,Bl0T4,-1.94596859367482,1
37,P2,pREM,Bl0T4,0.67765008922228,1
37,N350,pREM,Bl0T4,-2.65513451160176,1
38,N100,tREM,Bl0T1,-0.730926668267582,1
38,P2,tREM,Bl0T1,5.34370868353884,1
38,N350,tREM,Bl0T1,-2.85416932207407,1
38,N100,tREM,Bl0T2,-1.9511788714101,1
38,P2,tREM,Bl0T2,3.20344984898555,1
38,N350,tREM,Bl0T2,-6.31206824617441,1
38,N100,tREM,Bl0T3,0.134634329743208,1
38,P2,tREM,Bl0T3,3.11860429879991,1
38,N350,tREM,Bl0T3,-3.60603682056981,1
38,N100,tREM,Bl0T4,-0.216876923101709,1
38,P2,tREM,Bl0T4,3.65688395360583,1
38,N350,tREM,Bl0T4,-2.01727217507598,1
38,N100,pREM,Bl0T1,0.00373997883766555,1
38,P2,pREM,Bl0T1,2.96259189660378,1
38,N350,pREM,Bl0T1,-0.948488720827684,1
38,N100,pREM,Bl0T2,-0.239266262758109,1
38,P2,pREM,Bl0T2,1.6710420009618,1
38,N350,pREM,Bl0T2,-1.48764390591066,1
38,N100,pREM,Bl0T3,-0.656150868713028,1
38,P2,pREM,Bl0T3,0.512801489262945,1
38,N350,pREM,Bl0T3,-2.07104702533947,1
38,N100,pREM,Bl0T4,-1.42438530706885,1
38,P2,pREM,Bl0T4,1.2713853398338,1
38,N350,pREM,Bl0T4,-1.64958003237844,1
